function,runtime_seconds,target_stdev,target_variance,algo,target_is_continuous,target_num_unique,num_rows,target_is_numerical,column_name,test_accuracy,training_accuracy,test_mse,training_mse,colums,rows,SFS,dataset
run_classifier,2.744309902,0.318066797,0.101166487,RFC,FALSE,8,19640,TRUE,White Rook Rank,0.078065589,0.407739308,,,7,28056,FALSE,chess-krk
run_regressor,2.261151075,0.318066797,0.101166487,RFR,FALSE,8,19640,TRUE,White Rook Rank,,,7.067636572,3.344680866,7,28056,FALSE,chess-krk
run_regressor,0.103908062,0.318066797,0.101166487,LinR,FALSE,8,19640,TRUE,White Rook Rank,,,5.83830771,4.945478294,7,28056,FALSE,chess-krk
run_classifier,2.370349884,,,LogRC,FALSE,8,19640,FALSE,Black King File,0.057747148,0.22413442,,,7,28056,FALSE,chess-krk
run_classifier,0.861833811,,,DTC,FALSE,8,19640,FALSE,Black King File,0.062737643,0.528156823,,,7,28056,FALSE,chess-krk
run_classifier,2.506192923,,,RFC,FALSE,8,19640,FALSE,Black King File,0.064757605,0.525,,,7,28056,FALSE,chess-krk
run_regressor,2.202277184,,,RFR,FALSE,8,19640,FALSE,Black King File,,,8.516614364,1.851191952,7,28056,FALSE,chess-krk
run_regressor,0.107323885,,,LinR,FALSE,8,19640,FALSE,Black King File,,,2.935397137,5.986253624,7,28056,FALSE,chess-krk
run_classifier,2.51710701,0.345861806,0.119620389,LogRC,FALSE,8,19640,TRUE,Black King Rank,0.062737643,0.192362525,,,7,28056,FALSE,chess-krk
run_classifier,0.500522852,0.345861806,0.119620389,DTC,FALSE,8,19640,TRUE,Black King Rank,0.070342205,0.537729124,,,7,28056,FALSE,chess-krk
run_classifier,2.319278955,0.345861806,0.119620389,RFC,FALSE,8,19640,TRUE,Black King Rank,0.054301331,0.53589613,,,7,28056,FALSE,chess-krk
run_regressor,2.152621984,0.345861806,0.119620389,RFR,FALSE,8,19640,TRUE,Black King Rank,,,11.76518892,1.221506239,7,28056,FALSE,chess-krk
run_regressor,0.091089964,0.345861806,0.119620389,LinR,FALSE,8,19640,TRUE,Black King Rank,,,3.046263947,5.590107139,7,28056,FALSE,chess-krk
run_classifier,3.944452047,,,LogRC,FALSE,15,19640,FALSE,Endgame,0,0.278869654,,,7,28056,FALSE,chess-krk
run_classifier,0.988660097,,,DTC,FALSE,15,19640,FALSE,Endgame,0.001307034,0.965224033,,,7,28056,FALSE,chess-krk
run_classifier,2.829805136,,,RFC,FALSE,15,19640,FALSE,Endgame,0.001425856,0.953818737,,,7,28056,FALSE,chess-krk
run_regressor,1.920683861,,,RFR,FALSE,15,19640,FALSE,Endgame,,,35.25103295,2.849566644,7,28056,FALSE,chess-krk
run_regressor,0.093667984,,,LinR,FALSE,15,19640,FALSE,Endgame,,,17.21830426,33.01702821,7,28056,FALSE,chess-krk
run_regressor,38.70033813,0.320412152,0.102663947,RFR,TRUE,28,43,TRUE,survival,,,187.8322474,200.1923645,13,131,TRUE,echocardiogram
run_regressor,0.321783066,0.320412152,0.102663947,LinR,TRUE,28,43,TRUE,survival,,,135.9160988,148.6477602,13,131,TRUE,echocardiogram
run_classifier,0.378777027,0.474137324,0.224806202,LogRC,FALSE,2,43,TRUE,still-alive,0.944444444,0.930232558,,,13,131,TRUE,echocardiogram
run_classifier,0.345627069,0.474137324,0.224806202,DTC,FALSE,2,43,TRUE,still-alive,0.944444444,0.930232558,,,13,131,TRUE,echocardiogram
run_classifier,34.94530487,0.474137324,0.224806202,RFC,FALSE,2,43,TRUE,still-alive,0.944444444,0.930232558,,,13,131,TRUE,echocardiogram
run_regressor,37.06630898,0.474137324,0.224806202,RFR,FALSE,2,43,TRUE,still-alive,,,0.051327207,0.064047064,13,131,TRUE,echocardiogram
run_regressor,0.318543911,0.474137324,0.224806202,LinR,FALSE,2,43,TRUE,still-alive,,,0.13876749,0.06363565,13,131,TRUE,echocardiogram
run_regressor,36.55288911,0.225721371,0.050950138,RFR,TRUE,25,43,TRUE,age-at-heart-attack,,,35.9845519,34.17799233,13,131,TRUE,echocardiogram
run_regressor,0.307648897,0.225721371,0.050950138,LinR,TRUE,25,43,TRUE,age-at-heart-attack,,,103.3391248,67.4783548,13,131,TRUE,echocardiogram
run_classifier,0.3688941,0.411625091,0.169435216,LogRC,FALSE,2,43,TRUE,pericardial-effusion,0.888888889,0.790697674,,,13,131,TRUE,echocardiogram
run_classifier,0.335661173,0.411625091,0.169435216,DTC,FALSE,2,43,TRUE,pericardial-effusion,0.888888889,0.790697674,,,13,131,TRUE,echocardiogram
run_classifier,34.77420902,0.411625091,0.169435216,RFC,FALSE,2,43,TRUE,pericardial-effusion,0.888888889,0.790697674,,,13,131,TRUE,echocardiogram
run_regressor,37.52195787,0.411625091,0.169435216,RFR,FALSE,2,43,TRUE,pericardial-effusion,,,0.094082853,0.12917416,13,131,TRUE,echocardiogram
run_regressor,0.307918072,0.411625091,0.169435216,LinR,FALSE,2,43,TRUE,pericardial-effusion,,,0.18101592,0.203664313,13,131,TRUE,echocardiogram
run_regressor,37.05993414,0.191722647,0.036757574,RFR,TRUE,31,43,TRUE,fractional-shortening,,,0.011147005,0.008372097,13,131,TRUE,echocardiogram
run_regressor,0.316381931,0.191722647,0.036757574,LinR,TRUE,31,43,TRUE,fractional-shortening,,,0.007490998,0.011769989,13,131,TRUE,echocardiogram
run_regressor,36.40119791,0.208136493,0.0433208,RFR,TRUE,38,43,TRUE,epss,,,73.88750221,22.63602331,13,131,TRUE,echocardiogram
run_regressor,0.315140009,0.208136493,0.0433208,LinR,TRUE,38,43,TRUE,epss,,,54.53704101,31.13501199,13,131,TRUE,echocardiogram
run_regressor,36.226017,0.270971397,0.073425498,RFR,TRUE,40,43,TRUE,lvdd,,,1.069132896,0.370272361,13,131,TRUE,echocardiogram
run_regressor,0.319184065,0.270971397,0.073425498,LinR,TRUE,40,43,TRUE,lvdd,,,0.372122342,0.433944392,13,131,TRUE,echocardiogram
run_regressor,37.08110714,0.175938168,0.030954239,RFR,TRUE,23,43,TRUE,wall-motion-score,,,5.497495284,10.04870573,13,131,TRUE,echocardiogram
run_regressor,0.316406965,0.175938168,0.030954239,LinR,TRUE,23,43,TRUE,wall-motion-score,,,0.843382086,1.89255434,13,131,TRUE,echocardiogram
run_regressor,37.35443091,0.245224512,0.060135061,RFR,TRUE,28,43,TRUE,wall-motion-index,,,0.016415857,0.054078701,13,131,TRUE,echocardiogram
run_regressor,0.351033926,0.245224512,0.060135061,LinR,TRUE,28,43,TRUE,wall-motion-index,,,0.005952479,0.012867361,13,131,TRUE,echocardiogram
run_regressor,37.35952497,0.29298335,0.085839243,RFR,TRUE,20,43,TRUE,mult,,,0.006362479,0.007543026,13,131,TRUE,echocardiogram
run_regressor,0.324711084,0.29298335,0.085839243,LinR,TRUE,20,43,TRUE,mult,,,0.001559802,0.00403336,13,131,TRUE,echocardiogram
run_regressor,1.048923969,0.320412152,0.102663947,RFR,TRUE,28,43,TRUE,survival,,,206.2680247,148.5868928,13,131,FALSE,echocardiogram
run_regressor,0.016270876,0.320412152,0.102663947,LinR,TRUE,28,43,TRUE,survival,,,289.8150994,239.0392145,13,131,FALSE,echocardiogram
run_classifier,0.016716003,0.474137324,0.224806202,LogRC,FALSE,2,43,TRUE,still-alive,0.944444444,0.88372093,,,13,131,FALSE,echocardiogram
run_classifier,0.014223099,0.474137324,0.224806202,DTC,FALSE,2,43,TRUE,still-alive,0.944444444,0.930232558,,,13,131,FALSE,echocardiogram
run_classifier,0.995183945,0.474137324,0.224806202,RFC,FALSE,2,43,TRUE,still-alive,0.833333333,0.953488372,,,13,131,FALSE,echocardiogram
run_regressor,1.039415121,0.474137324,0.224806202,RFR,FALSE,2,43,TRUE,still-alive,,,0.06345679,0.039896641,13,131,FALSE,echocardiogram
run_regressor,0.009865046,0.474137324,0.224806202,LinR,FALSE,2,43,TRUE,still-alive,,,0.292843061,0.129907434,13,131,FALSE,echocardiogram
run_regressor,1.037874937,0.225721371,0.050950138,RFR,TRUE,25,43,TRUE,age-at-heart-attack,,,54.47334574,79.06519354,13,131,FALSE,echocardiogram
run_regressor,0.011709929,0.225721371,0.050950138,LinR,TRUE,25,43,TRUE,age-at-heart-attack,,,87.1929432,405.1438438,13,131,FALSE,echocardiogram
run_classifier,0.011414051,0.411625091,0.169435216,LogRC,FALSE,2,43,TRUE,pericardial-effusion,0.888888889,0.790697674,,,13,131,FALSE,echocardiogram
run_classifier,0.011025906,0.411625091,0.169435216,DTC,FALSE,2,43,TRUE,pericardial-effusion,0.888888889,0.790697674,,,13,131,FALSE,echocardiogram
run_classifier,0.989192963,0.411625091,0.169435216,RFC,FALSE,2,43,TRUE,pericardial-effusion,0.888888889,0.837209302,,,13,131,FALSE,echocardiogram
run_regressor,1.070832968,0.411625091,0.169435216,RFR,FALSE,2,43,TRUE,pericardial-effusion,,,0.10691358,0.145839793,13,131,FALSE,echocardiogram
run_regressor,0.013318062,0.411625091,0.169435216,LinR,FALSE,2,43,TRUE,pericardial-effusion,,,0.537933779,0.312817926,13,131,FALSE,echocardiogram
run_regressor,1.036273003,0.191722647,0.036757574,RFR,TRUE,31,43,TRUE,fractional-shortening,,,0.006231315,0.009285072,13,131,FALSE,echocardiogram
run_regressor,0.013398886,0.191722647,0.036757574,LinR,TRUE,31,43,TRUE,fractional-shortening,,,0.012481356,0.011721654,13,131,FALSE,echocardiogram
run_regressor,1.039621115,0.208136493,0.0433208,RFR,TRUE,38,43,TRUE,epss,,,56.47745432,13.77343824,13,131,FALSE,echocardiogram
run_regressor,0.014028788,0.208136493,0.0433208,LinR,TRUE,38,43,TRUE,epss,,,64.58669452,34.3152897,13,131,FALSE,echocardiogram
run_regressor,1.056138992,0.270971397,0.073425498,RFR,TRUE,40,43,TRUE,lvdd,,,0.465464765,0.343497659,13,131,FALSE,echocardiogram
run_regressor,0.012532949,0.270971397,0.073425498,LinR,TRUE,40,43,TRUE,lvdd,,,0.747046219,0.794520979,13,131,FALSE,echocardiogram
run_regressor,1.049524069,0.175938168,0.030954239,RFR,TRUE,23,43,TRUE,wall-motion-score,,,6.067597506,12.62254786,13,131,FALSE,echocardiogram
run_regressor,0.02302289,0.175938168,0.030954239,LinR,TRUE,23,43,TRUE,wall-motion-score,,,1.182975592,2.377348537,13,131,FALSE,echocardiogram
run_regressor,1.081304073,0.245224512,0.060135061,RFR,TRUE,28,43,TRUE,wall-motion-index,,,0.03097468,0.081089149,13,131,FALSE,echocardiogram
run_regressor,0.012276888,0.245224512,0.060135061,LinR,TRUE,28,43,TRUE,wall-motion-index,,,0.021663325,0.015698846,13,131,FALSE,echocardiogram
run_regressor,1.060224056,0.29298335,0.085839243,RFR,TRUE,20,43,TRUE,mult,,,0.011992349,0.008456562,13,131,FALSE,echocardiogram
run_regressor,0.012274981,0.29298335,0.085839243,LinR,TRUE,20,43,TRUE,mult,,,0.001478653,0.006282004,13,131,FALSE,echocardiogram
run_classifier,0.894289017,0.259870097,0.067532468,LogRC,FALSE,2,56,TRUE,Class,0.625,0.928571429,,,20,155,TRUE,hepatitis
run_classifier,0.782474995,0.259870097,0.067532468,DTC,FALSE,2,56,TRUE,Class,0.625,0.928571429,,,20,155,TRUE,hepatitis
run_classifier,81.50810099,0.259870097,0.067532468,RFC,FALSE,2,56,TRUE,Class,0.541666667,0.982142857,,,20,155,TRUE,hepatitis
run_regressor,87.41630507,0.259870097,0.067532468,RFR,FALSE,2,56,TRUE,Class,,,0.30462963,0.025238095,20,155,TRUE,hepatitis
run_regressor,0.716927052,0.259870097,0.067532468,LinR,FALSE,2,56,TRUE,Class,,,0.35969673,0.050618491,20,155,TRUE,hepatitis
run_classifier,1.59768486,0.250169392,0.062584725,LogRC,FALSE,33,56,TRUE,AGE,0,0.160714286,,,20,155,TRUE,hepatitis
run_classifier,1.207214117,0.250169392,0.062584725,DTC,FALSE,33,56,TRUE,AGE,0,0.196428571,,,20,155,TRUE,hepatitis
run_classifier,82.12062788,0.250169392,0.062584725,RFC,FALSE,33,56,TRUE,AGE,0,0.303571429,,,20,155,TRUE,hepatitis
run_regressor,86.97574711,0.250169392,0.062584725,RFR,FALSE,33,56,TRUE,AGE,,,220.5431082,78.06427398,20,155,TRUE,hepatitis
run_regressor,0.764214993,0.250169392,0.062584725,LinR,FALSE,33,56,TRUE,AGE,,,186.9870823,97.56717065,20,155,TRUE,hepatitis
run_classifier,0.841088057,0.370590964,0.137337662,LogRC,FALSE,2,56,TRUE,SEX,0.916666667,0.839285714,,,20,155,TRUE,hepatitis
run_classifier,0.77999711,0.370590964,0.137337662,DTC,FALSE,2,56,TRUE,SEX,0.916666667,0.839285714,,,20,155,TRUE,hepatitis
run_classifier,81.34414196,0.370590964,0.137337662,RFC,FALSE,2,56,TRUE,SEX,0.916666667,0.910714286,,,20,155,TRUE,hepatitis
run_regressor,86.50527191,0.370590964,0.137337662,RFR,FALSE,2,56,TRUE,SEX,,,0.106563761,0.118377626,20,155,TRUE,hepatitis
run_regressor,0.728215933,0.370590964,0.137337662,LinR,FALSE,2,56,TRUE,SEX,,,0.087433902,0.132426778,20,155,TRUE,hepatitis
run_regressor,86.35936284,0.50323628,0.253246753,RFR,TRUE,2,56,TRUE,STEROID,,,0.356692314,0.203347272,20,155,TRUE,hepatitis
run_regressor,0.708788872,0.50323628,0.253246753,LinR,TRUE,2,56,TRUE,STEROID,,,0.329897066,0.246156488,20,155,TRUE,hepatitis
run_classifier,0.846483946,0.463960925,0.21525974,LogRC,FALSE,2,56,TRUE,ANTIVIRALS,0.75,0.678571429,,,20,155,TRUE,hepatitis
run_classifier,0.791719913,0.463960925,0.21525974,DTC,FALSE,2,56,TRUE,ANTIVIRALS,0.833333333,0.696428571,,,20,155,TRUE,hepatitis
run_classifier,81.34908104,0.463960925,0.21525974,RFC,FALSE,2,56,TRUE,ANTIVIRALS,0.708333333,0.785714286,,,20,155,TRUE,hepatitis
run_regressor,87.22666192,0.463960925,0.21525974,RFR,FALSE,2,56,TRUE,ANTIVIRALS,,,0.231481481,0.132301587,20,155,TRUE,hepatitis
run_regressor,0.728997231,0.463960925,0.21525974,LinR,FALSE,2,56,TRUE,ANTIVIRALS,,,0.246151135,0.182019539,20,155,TRUE,hepatitis
run_regressor,87.390203,0.48850421,0.238636364,RFR,TRUE,2,56,TRUE,FATIGUE,,,0.259628372,0.123294104,20,155,TRUE,hepatitis
run_regressor,0.716770887,0.48850421,0.238636364,LinR,TRUE,2,56,TRUE,FATIGUE,,,0.279416311,0.133756973,20,155,TRUE,hepatitis
run_regressor,86.82812119,0.48850421,0.238636364,RFR,TRUE,2,56,TRUE,MALAISE,,,0.246111111,0.098492063,20,155,TRUE,hepatitis
run_regressor,0.714951992,0.48850421,0.238636364,LinR,TRUE,2,56,TRUE,MALAISE,,,0.177791735,0.111496688,20,155,TRUE,hepatitis
run_regressor,87.29498601,0.370590964,0.137337662,RFR,TRUE,2,56,TRUE,ANOREXIA,,,0.066666667,0.054292328,20,155,TRUE,hepatitis
run_regressor,0.72747612,0.370590964,0.137337662,LinR,TRUE,2,56,TRUE,ANOREXIA,,,0.115837165,0.077151552,20,155,TRUE,hepatitis
run_regressor,86.80555892,0.386459117,0.149350649,RFR,TRUE,2,56,TRUE,LIVER BIG,,,0.074814815,0.084126984,20,155,TRUE,hepatitis
run_regressor,0.714293003,0.386459117,0.149350649,LinR,TRUE,2,56,TRUE,LIVER BIG,,,1.09457191,0.261077858,20,155,TRUE,hepatitis
run_regressor,86.60048079,0.50323628,0.253246753,RFR,TRUE,2,56,TRUE,LIVER FIRM,,,0.249444444,0.127460317,20,155,TRUE,hepatitis
run_regressor,0.703852177,0.50323628,0.253246753,LinR,TRUE,2,56,TRUE,LIVER FIRM,,,0.294271063,0.135667612,20,155,TRUE,hepatitis
run_regressor,86.02768898,0.353093932,0.124675325,RFR,TRUE,2,56,TRUE,SPLEEN PALPABLE,,,0.275925926,0.107857143,20,155,TRUE,hepatitis
run_regressor,0.706881046,0.353093932,0.124675325,LinR,TRUE,2,56,TRUE,SPLEEN PALPABLE,,,0.215778992,0.108595108,20,155,TRUE,hepatitis
run_regressor,87.03854704,0.426020547,0.181493506,RFR,TRUE,2,56,TRUE,SPIDERS,,,0.354074074,0.058571429,20,155,TRUE,hepatitis
run_regressor,0.711204052,0.426020547,0.181493506,LinR,TRUE,2,56,TRUE,SPIDERS,,,0.250274576,0.120013074,20,155,TRUE,hepatitis
run_regressor,86.77874899,0.227207783,0.051623377,RFR,TRUE,2,56,TRUE,ASCITES,,,0.247962963,0.028412698,20,155,TRUE,hepatitis
run_regressor,0.736249924,0.227207783,0.051623377,LinR,TRUE,2,56,TRUE,ASCITES,,,0.198406981,0.034139025,20,155,TRUE,hepatitis
run_regressor,85.14455605,0.227207783,0.051623377,RFR,TRUE,2,56,TRUE,VARICES,,,0.282592593,0.022936508,20,155,TRUE,hepatitis
run_regressor,0.702083826,0.227207783,0.051623377,LinR,TRUE,2,56,TRUE,VARICES,,,0.21613731,0.052366512,20,155,TRUE,hepatitis
run_regressor,85.67982793,0.165212512,0.027295174,RFR,TRUE,19,56,TRUE,BILIRUBIN,,,1.913915678,0.280789432,20,155,TRUE,hepatitis
run_regressor,0.729897976,0.165212512,0.027295174,LinR,TRUE,19,56,TRUE,BILIRUBIN,,,1.928408027,0.358895228,20,155,TRUE,hepatitis
run_regressor,84.45804191,0.212010707,0.04494854,RFR,TRUE,47,56,TRUE,ALK PHOSPHATE,,,4887.89537,1146.901825,20,155,TRUE,hepatitis
run_regressor,0.707726955,0.212010707,0.04494854,LinR,TRUE,47,56,TRUE,ALK PHOSPHATE,,,3886.665215,1614.62796,20,155,TRUE,hepatitis
run_regressor,87.25913095,0.175575061,0.030826602,RFR,TRUE,43,56,TRUE,SGOT,,,5845.675766,3721.303197,20,155,TRUE,hepatitis
run_regressor,0.720618963,0.175575061,0.030826602,LinR,TRUE,43,56,TRUE,SGOT,,,5387.499287,3789.079152,20,155,TRUE,hepatitis
run_regressor,86.25160193,0.21139674,0.044688582,RFR,TRUE,20,56,TRUE,ALBUMIN,,,0.257744444,0.10676746,20,155,TRUE,hepatitis
run_regressor,0.744848967,0.21139674,0.044688582,LinR,TRUE,20,56,TRUE,ALBUMIN,,,0.302392696,0.100373591,20,155,TRUE,hepatitis
run_regressor,86.6940341,0.27797804,0.077271791,RFR,TRUE,32,56,TRUE,PROTIME,,,663.8307319,381.5765734,20,155,TRUE,hepatitis
run_regressor,0.713300943,0.27797804,0.077271791,LinR,TRUE,32,56,TRUE,PROTIME,,,678.5928879,381.9435117,20,155,TRUE,hepatitis
run_classifier,0.824527979,0.370590964,0.137337662,LogRC,FALSE,2,56,TRUE,HISTOLOGY,0.208333333,0.875,,,20,155,TRUE,hepatitis
run_classifier,0.78817606,0.370590964,0.137337662,DTC,FALSE,2,56,TRUE,HISTOLOGY,0,0.857142857,,,20,155,TRUE,hepatitis
run_classifier,81.53749609,0.370590964,0.137337662,RFC,FALSE,2,56,TRUE,HISTOLOGY,0,0.910714286,,,20,155,TRUE,hepatitis
run_regressor,86.76456404,0.370590964,0.137337662,RFR,FALSE,2,56,TRUE,HISTOLOGY,,,0.621111111,0.099197531,20,155,TRUE,hepatitis
run_regressor,0.718126059,0.370590964,0.137337662,LinR,FALSE,2,56,TRUE,HISTOLOGY,,,0.430717333,0.121773867,20,155,TRUE,hepatitis
run_classifier,0.011782169,0.259870097,0.067532468,LogRC,FALSE,2,56,TRUE,Class,0.583333333,0.928571429,,,20,155,FALSE,hepatitis
run_classifier,0.009739161,0.259870097,0.067532468,DTC,FALSE,2,56,TRUE,Class,0.625,0.928571429,,,20,155,FALSE,hepatitis
run_classifier,0.973819971,0.259870097,0.067532468,RFC,FALSE,2,56,TRUE,Class,0.625,0.964285714,,,20,155,FALSE,hepatitis
run_regressor,1.038323164,0.259870097,0.067532468,RFR,FALSE,2,56,TRUE,Class,,,0.295,0.02952381,20,155,FALSE,hepatitis
run_regressor,0.013461113,0.259870097,0.067532468,LinR,FALSE,2,56,TRUE,Class,,,0.397029202,0.078678595,20,155,FALSE,hepatitis
run_classifier,0.050507069,0.250169392,0.062584725,LogRC,FALSE,33,56,TRUE,AGE,0,0.285714286,,,20,155,FALSE,hepatitis
run_classifier,0.030237913,0.250169392,0.062584725,DTC,FALSE,33,56,TRUE,AGE,0,0.517857143,,,20,155,FALSE,hepatitis
run_classifier,1.026015997,0.250169392,0.062584725,RFC,FALSE,33,56,TRUE,AGE,0.041666667,0.553571429,,,20,155,FALSE,hepatitis
run_regressor,1.061269999,0.250169392,0.062584725,RFR,FALSE,33,56,TRUE,AGE,,,179.5655556,102.0384127,20,155,FALSE,hepatitis
run_regressor,0.008652925,0.250169392,0.062584725,LinR,FALSE,33,56,TRUE,AGE,,,945.7216848,266.0463376,20,155,FALSE,hepatitis
run_classifier,0.010022879,0.370590964,0.137337662,LogRC,FALSE,2,56,TRUE,SEX,0.916666667,0.821428571,,,20,155,FALSE,hepatitis
run_classifier,0.009392023,0.370590964,0.137337662,DTC,FALSE,2,56,TRUE,SEX,0.666666667,0.910714286,,,20,155,FALSE,hepatitis
run_classifier,0.99338603,0.370590964,0.137337662,RFC,FALSE,2,56,TRUE,SEX,0.916666667,0.928571429,,,20,155,FALSE,hepatitis
run_regressor,1.041954994,0.370590964,0.137337662,RFR,FALSE,2,56,TRUE,SEX,,,0.222222222,0.080952381,20,155,FALSE,hepatitis
run_regressor,0.01628685,0.370590964,0.137337662,LinR,FALSE,2,56,TRUE,SEX,,,0.482577633,0.38039916,20,155,FALSE,hepatitis
run_regressor,1.080193043,0.50323628,0.253246753,RFR,TRUE,2,56,TRUE,STEROID,,,0.316481481,0.195873016,20,155,FALSE,hepatitis
run_regressor,0.01465106,0.50323628,0.253246753,LinR,TRUE,2,56,TRUE,STEROID,,,2.245193276,0.685079944,20,155,FALSE,hepatitis
run_classifier,0.014598131,0.463960925,0.21525974,LogRC,FALSE,2,56,TRUE,ANTIVIRALS,0.833333333,0.696428571,,,20,155,FALSE,hepatitis
run_classifier,0.012953997,0.463960925,0.21525974,DTC,FALSE,2,56,TRUE,ANTIVIRALS,0.791666667,0.821428571,,,20,155,FALSE,hepatitis
run_classifier,1.002496004,0.463960925,0.21525974,RFC,FALSE,2,56,TRUE,ANTIVIRALS,0.708333333,0.803571429,,,20,155,FALSE,hepatitis
run_regressor,1.049774885,0.463960925,0.21525974,RFR,FALSE,2,56,TRUE,ANTIVIRALS,,,0.146111111,0.148095238,20,155,FALSE,hepatitis
run_regressor,0.01342082,0.463960925,0.21525974,LinR,FALSE,2,56,TRUE,ANTIVIRALS,,,2.077070935,0.411415953,20,155,FALSE,hepatitis
run_regressor,1.054748058,0.48850421,0.238636364,RFR,TRUE,2,56,TRUE,FATIGUE,,,0.249814815,0.143968254,20,155,FALSE,hepatitis
run_regressor,0.009890795,0.48850421,0.238636364,LinR,TRUE,2,56,TRUE,FATIGUE,,,2.245469233,0.203828164,20,155,FALSE,hepatitis
run_regressor,1.03234601,0.48850421,0.238636364,RFR,TRUE,2,56,TRUE,MALAISE,,,0.216481481,0.1,20,155,FALSE,hepatitis
run_regressor,0.008740902,0.48850421,0.238636364,LinR,TRUE,2,56,TRUE,MALAISE,,,0.468898896,0.187960986,20,155,FALSE,hepatitis
run_regressor,1.038060904,0.370590964,0.137337662,RFR,TRUE,2,56,TRUE,ANOREXIA,,,0.154074074,0.090634921,20,155,FALSE,hepatitis
run_regressor,0.014688969,0.370590964,0.137337662,LinR,TRUE,2,56,TRUE,ANOREXIA,,,0.208220918,0.130772485,20,155,FALSE,hepatitis
run_regressor,1.051403046,0.386459117,0.149350649,RFR,TRUE,2,56,TRUE,LIVER BIG,,,0.199074074,0.091111111,20,155,FALSE,hepatitis
run_regressor,0.011152029,0.386459117,0.149350649,LinR,TRUE,2,56,TRUE,LIVER BIG,,,0.687059018,0.184725104,20,155,FALSE,hepatitis
run_regressor,1.032652855,0.50323628,0.253246753,RFR,TRUE,2,56,TRUE,LIVER FIRM,,,0.33962963,0.11047619,20,155,FALSE,hepatitis
run_regressor,0.011353016,0.50323628,0.253246753,LinR,TRUE,2,56,TRUE,LIVER FIRM,,,1.299807169,0.241378871,20,155,FALSE,hepatitis
run_regressor,1.043703079,0.353093932,0.124675325,RFR,TRUE,2,56,TRUE,SPLEEN PALPABLE,,,0.22962963,0.092698413,20,155,FALSE,hepatitis
run_regressor,0.016208887,0.353093932,0.124675325,LinR,TRUE,2,56,TRUE,SPLEEN PALPABLE,,,2.937002589,0.590345551,20,155,FALSE,hepatitis
run_regressor,1.06353879,0.426020547,0.181493506,RFR,TRUE,2,56,TRUE,SPIDERS,,,0.275185185,0.093253968,20,155,FALSE,hepatitis
run_regressor,0.013436794,0.426020547,0.181493506,LinR,TRUE,2,56,TRUE,SPIDERS,,,1.482141534,0.317943606,20,155,FALSE,hepatitis
run_regressor,1.046185017,0.227207783,0.051623377,RFR,TRUE,2,56,TRUE,ASCITES,,,0.210740741,0.023650794,20,155,FALSE,hepatitis
run_regressor,0.014346123,0.227207783,0.051623377,LinR,TRUE,2,56,TRUE,ASCITES,,,0.375,0.053571429,20,155,FALSE,hepatitis
run_regressor,1.045185804,0.227207783,0.051623377,RFR,TRUE,2,56,TRUE,VARICES,,,0.223518519,0.011269841,20,155,FALSE,hepatitis
run_regressor,0.015381098,0.227207783,0.051623377,LinR,TRUE,2,56,TRUE,VARICES,,,0.236100388,0.045305806,20,155,FALSE,hepatitis
run_regressor,1.06851697,0.165212512,0.027295174,RFR,TRUE,19,56,TRUE,BILIRUBIN,,,1.528559259,0.200549206,20,155,FALSE,hepatitis
run_regressor,0.011179924,0.165212512,0.027295174,LinR,TRUE,19,56,TRUE,BILIRUBIN,,,2.701122422,0.460896639,20,155,FALSE,hepatitis
run_regressor,1.041842937,0.212010707,0.04494854,RFR,TRUE,47,56,TRUE,ALK PHOSPHATE,,,3369.063519,1644.15619,20,155,FALSE,hepatitis
run_regressor,0.012984037,0.212010707,0.04494854,LinR,TRUE,47,56,TRUE,ALK PHOSPHATE,,,37954.87196,7240.906808,20,155,FALSE,hepatitis
run_regressor,1.046278954,0.175575061,0.030826602,RFR,TRUE,43,56,TRUE,SGOT,,,6075.123333,3579.067063,20,155,FALSE,hepatitis
run_regressor,0.012053967,0.175575061,0.030826602,LinR,TRUE,43,56,TRUE,SGOT,,,65058.15197,25406.6605,20,155,FALSE,hepatitis
run_regressor,1.03603816,0.21139674,0.044688582,RFR,TRUE,20,56,TRUE,ALBUMIN,,,0.403090741,0.112992063,20,155,FALSE,hepatitis
run_regressor,0.011765003,0.21139674,0.044688582,LinR,TRUE,20,56,TRUE,ALBUMIN,,,0.64966432,0.199819148,20,155,FALSE,hepatitis
run_regressor,1.02512908,0.27797804,0.077271791,RFR,TRUE,32,56,TRUE,PROTIME,,,886.7981481,251.6273016,20,155,FALSE,hepatitis
run_regressor,0.012272835,0.27797804,0.077271791,LinR,TRUE,32,56,TRUE,PROTIME,,,2358.36375,713.5450335,20,155,FALSE,hepatitis
run_classifier,0.014536142,0.370590964,0.137337662,LogRC,FALSE,2,56,TRUE,HISTOLOGY,0.041666667,0.821428571,,,20,155,FALSE,hepatitis
run_classifier,0.011787176,0.370590964,0.137337662,DTC,FALSE,2,56,TRUE,HISTOLOGY,0.291666667,0.875,,,20,155,FALSE,hepatitis
run_classifier,0.987056971,0.370590964,0.137337662,RFC,FALSE,2,56,TRUE,HISTOLOGY,0.166666667,0.875,,,20,155,FALSE,hepatitis
run_regressor,1.026419878,0.370590964,0.137337662,RFR,FALSE,2,56,TRUE,HISTOLOGY,,,0.4,0.088968254,20,155,FALSE,hepatitis
