function,runtime_seconds,target_stdev,target_variance,target_num_unique,num_rows,target_is_numerical,algo,test_accuracy,training_accuracy,test_mse,training_mse
run_regressor,0.379040956497,0.23985636972,0.0575310780952,297,1120,True,SVR,,,21279.7767255,11094.4570882
run_regressor,0.0499510765076,0.23985636972,0.0575310780952,297,1120,True,LinR,,,2467.27183901,2104.96976235
run_classifier,7.97066998482,0.23985636972,0.0575310780952,297,1120,True,LogRC,0.00208768267223,0.175,,
run_classifier,1.43719601631,0.23985636972,0.0575310780952,297,1120,True,DTC,0.0146137787056,0.851785714286,,
run_classifier,9.40720415115,0.23985636972,0.0575310780952,297,1120,True,SVC,0.0,0.0339285714286,,
run_classifier,1.76523804665,0.23985636972,0.0575310780952,297,1120,True,RFC,0.00208768267223,0.863392857143,,
run_regressor,0.818029880524,0.17573739164,0.0308836308203,86,1120,True,RFR,,,80.5175968453,20.4566626984
run_regressor,0.331759929657,0.17573739164,0.0308836308203,86,1120,True,SVR,,,215.067597294,209.114261006
run_regressor,0.057021856308,0.17573739164,0.0308836308203,86,1120,True,LinR,,,62.0905317181,77.0189451921
run_classifier,3.46872115135,0.17573739164,0.0308836308203,86,1120,True,LogRC,0.035490605428,0.153571428571,,
run_classifier,0.41294002533,0.17573739164,0.0308836308203,86,1120,True,DTC,0.0438413361169,0.844642857143,,
run_classifier,2.08485889435,0.17573739164,0.0308836308203,86,1120,True,SVC,0.0334029227557,0.0339285714286,,
run_classifier,0.90145111084,0.17573739164,0.0308836308203,86,1120,True,RFC,0.027139874739,0.863392857143,,
run_regressor,0.933267116547,0.165320814502,0.0273309717075,89,1120,True,RFR,,,155.353569937,40.9098214286
run_regressor,0.344913959503,0.165320814502,0.0273309717075,89,1120,True,SVR,,,212.35520293,238.229141843
run_regressor,0.0571131706238,0.165320814502,0.0273309717075,89,1120,True,LinR,,,148.624957557,183.381386214
run_classifier,3.34119391441,0.165320814502,0.0273309717075,89,1120,True,LogRC,0.035490605428,0.147321428571,,
run_classifier,0.386570930481,0.165320814502,0.0273309717075,89,1120,True,DTC,0.0417536534447,0.857142857143,,
run_classifier,2.05014586449,0.165320814502,0.0273309717075,89,1120,True,SVC,0.0459290187891,0.0446428571429,,
run_classifier,0.937290906906,0.165320814502,0.0273309717075,89,1120,True,RFC,0.0480167014614,0.855357142857,,
run_regressor,0.824460029602,0.215140180312,0.0462852971849,50,1120,True,RFR,,,68.16144746,16.3438055556
run_regressor,0.343435049057,0.215140180312,0.0462852971849,50,1120,True,SVR,,,209.523509177,174.315750055
run_regressor,0.0564169883728,0.215140180312,0.0462852971849,50,1120,True,LinR,,,53.3711049851,58.3079627669
run_classifier,2.1975030899,0.215140180312,0.0462852971849,50,1120,True,LogRC,0.0772442588727,0.183928571429,,
run_classifier,0.265337944031,0.215140180312,0.0462852971849,50,1120,True,DTC,0.0751565762004,0.865178571429,,
run_classifier,1.44771003723,0.215140180312,0.0462852971849,50,1120,True,SVC,0.0647181628392,0.0973214285714,,
run_classifier,0.715856790543,0.215140180312,0.0462852971849,50,1120,True,RFC,0.0855949895616,0.86875,,
run_regressor,0.834779024124,0.162068840943,0.0262663092046,6,1120,True,RFR,,,0.485353746231,0.117904761905
run_regressor,0.456152915955,0.162068840943,0.0262663092046,6,1120,True,SVR,,,0.6401917295,0.166491542499
run_regressor,0.0512659549713,0.162068840943,0.0262663092046,6,1120,True,LinR,,,0.448342399358,0.41157511021
run_classifier,0.306800842285,0.162068840943,0.0262663092046,6,1120,True,LogRC,0.586638830898,0.608035714286,,
run_classifier,0.114583969116,0.162068840943,0.0262663092046,6,1120,True,DTC,0.51356993737,0.925,,
run_classifier,0.67756319046,0.162068840943,0.0262663092046,6,1120,True,SVC,0.390396659708,0.445535714286,,
run_classifier,0.463721990585,0.162068840943,0.0262663092046,6,1120,True,RFC,0.553235908142,0.922321428571,,
